benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,EquiHeightHistogram,13b,2,JoinHashLeft,234997,110,234997.000000,106.207626
JoinOrder,EquiHeightHistogram,13b,3,JoinHashLeft,2609129,313,2609129.000000,439.516235
JoinOrder,EquiHeightHistogram,13b,4,JoinHashLeft,1380035,459925,1380035.000000,12823.242188
JoinOrder,EquiHeightHistogram,13b,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiHeightHistogram,13b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,13b,7,JoinHashLeft,2528312,459925,2528312.000000,12823.241211
JoinOrder,EquiHeightHistogram,13b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiHeightHistogram,13c,0,JoinHashLeft,14835720,142,14835720.000000,516.861572
JoinOrder,EquiHeightHistogram,13c,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,13c,2,JoinHashLeft,234997,32,234997.000000,173.770767
JoinOrder,EquiHeightHistogram,13c,3,JoinHashLeft,2609129,95,2609129.000000,719.110840
JoinOrder,EquiHeightHistogram,13c,4,JoinHashLeft,1380035,459925,1380035.000000,12823.242188
JoinOrder,EquiHeightHistogram,13c,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiHeightHistogram,13c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,13c,7,JoinHashLeft,2200637,356442,1545287.000000,12823.241211
JoinOrder,EquiHeightHistogram,13c,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiHeightHistogram,13d,0,JoinHashLeft,14835720,2345470,14835720.000000,3159.024658
JoinOrder,EquiHeightHistogram,13d,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,13d,2,JoinHashLeft,234997,93495,234997.000000,1013.827209
JoinOrder,EquiHeightHistogram,13d,3,JoinHashLeft,2609129,773084,2609129.000000,4395.158203
JoinOrder,EquiHeightHistogram,13d,4,JoinHashLeft,1380035,459925,1380035.000000,12823.242188
JoinOrder,EquiHeightHistogram,13d,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiHeightHistogram,13d,6,JoinHashLeft,2528312,459925,2528312.000000,12823.241211
JoinOrder,EquiHeightHistogram,13d,7,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiHeightHistogram,13d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14a,0,JoinHashLeft,2528312,14568,2528312.000000,0.003778
JoinOrder,EquiHeightHistogram,14a,1,JoinHashLeft,134170,99623,134170.000000,0.035457
JoinOrder,EquiHeightHistogram,14a,2,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiHeightHistogram,14a,3,JoinHashLeft,4523930,2199635,4523930.000000,0.035457
JoinOrder,EquiHeightHistogram,14a,4,JoinHashLeft,1380035,640551,1380035.000000,0.011338
JoinOrder,EquiHeightHistogram,14a,5,TableScan,14835720,9863,14835720.000000,3.722469
JoinOrder,EquiHeightHistogram,14a,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14a,8,TableScan,14835720,552777,14835720.000000,149.129745
JoinOrder,EquiHeightHistogram,14a,9,TableScan,14835720,4049,14835720.000000,15.095659
JoinOrder,EquiHeightHistogram,14a,10,TableScan,14835720,65767,14835720.000000,5.135328
JoinOrder,EquiHeightHistogram,14a,11,TableScan,14835720,50792,14835720.000000,20.279867
JoinOrder,EquiHeightHistogram,14a,12,TableScan,14835720,12445,14835720.000000,4.833785
JoinOrder,EquiHeightHistogram,14a,13,TableScan,14835720,7817,14835720.000000,3.722469
JoinOrder,EquiHeightHistogram,14a,14,TableScan,14835720,3164,14835720.000000,15.095659
JoinOrder,EquiHeightHistogram,14a,15,TableScan,14835720,0,14835720.000000,3.194892
JoinOrder,EquiHeightHistogram,14a,16,TableScan,14835720,0,14835720.000000,4.833785
JoinOrder,EquiHeightHistogram,14b,0,JoinHashLeft,7,2,7.000000,0.000016
JoinOrder,EquiHeightHistogram,14b,1,JoinHashLeft,134170,187,134170.000000,0.000362
JoinOrder,EquiHeightHistogram,14b,2,JoinHashLeft,4523930,194,4523930.000000,0.000446
JoinOrder,EquiHeightHistogram,14b,3,JoinHashLeft,1380035,123,1380035.000000,0.000176
JoinOrder,EquiHeightHistogram,14b,4,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14b,5,TableScan,14835720,9863,14835720.000000,3.722469
JoinOrder,EquiHeightHistogram,14b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14b,7,JoinHashLeft,2528312,609058,2528312.000000,0.003781
JoinOrder,EquiHeightHistogram,14b,8,TableScan,14835720,552777,14835720.000000,149.129745
JoinOrder,EquiHeightHistogram,14b,9,TableScan,14835720,4049,14835720.000000,15.095659
JoinOrder,EquiHeightHistogram,14b,10,TableScan,14835720,65767,14835720.000000,5.135328
JoinOrder,EquiHeightHistogram,14b,11,TableScan,14835720,50792,14835720.000000,20.279867
JoinOrder,EquiHeightHistogram,14b,12,TableScan,14835720,12445,14835720.000000,4.833785
JoinOrder,EquiHeightHistogram,14b,13,TableScan,14835720,7817,14835720.000000,3.722469
JoinOrder,EquiHeightHistogram,14b,14,TableScan,14835720,3164,14835720.000000,15.095659
JoinOrder,EquiHeightHistogram,14b,15,TableScan,14835720,0,14835720.000000,3.194892
JoinOrder,EquiHeightHistogram,14b,16,TableScan,14835720,0,14835720.000000,4.833785
JoinOrder,EquiHeightHistogram,14c,0,JoinHashLeft,7,6,7.000000,0.001514
JoinOrder,EquiHeightHistogram,14c,1,JoinHashLeft,2528312,14568,2528312.000000,0.003778
JoinOrder,EquiHeightHistogram,14c,2,JoinHashLeft,134170,99623,134170.000000,0.035457
JoinOrder,EquiHeightHistogram,14c,3,JoinHashLeft,4523930,2199635,4523930.000000,0.035457
JoinOrder,EquiHeightHistogram,14c,4,JoinHashLeft,1380035,640551,1380035.000000,0.011338
JoinOrder,EquiHeightHistogram,14c,5,TableScan,14835720,9863,14835720.000000,3.722469
JoinOrder,EquiHeightHistogram,14c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14c,8,TableScan,14835720,552777,14835720.000000,149.129745
JoinOrder,EquiHeightHistogram,14c,9,TableScan,14835720,4049,14835720.000000,15.095659
JoinOrder,EquiHeightHistogram,14c,10,TableScan,14835720,65767,14835720.000000,5.135328
JoinOrder,EquiHeightHistogram,14c,11,TableScan,14835720,50792,14835720.000000,20.279867
JoinOrder,EquiHeightHistogram,14c,12,TableScan,14835720,12445,14835720.000000,4.833785
JoinOrder,EquiHeightHistogram,14c,13,TableScan,14835720,9536,14835720.000000,4.833785
JoinOrder,EquiHeightHistogram,14c,14,TableScan,14835720,7817,14835720.000000,3.722469
JoinOrder,EquiHeightHistogram,14c,15,TableScan,14835720,0,14835720.000000,3.194892
JoinOrder,EquiHeightHistogram,14c,16,TableScan,14835720,3164,14835720.000000,15.095659
JoinOrder,EquiHeightHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,59.922039
JoinOrder,EquiHeightHistogram,15a,1,JoinHashRight,4,57,4.000000,7.982973
JoinOrder,EquiHeightHistogram,15a,2,JoinHashLeft,4523930,182,4523930.000000,76.630211
JoinOrder,EquiHeightHistogram,15a,3,JoinHashLeft,234997,33,234997.000000,14.298914
JoinOrder,EquiHeightHistogram,15a,4,JoinHashLeft,2609129,221,2609129.000000,1429.892578
JoinOrder,EquiHeightHistogram,15a,5,JoinHashLeft,361472,111,361472.000000,1831.445068
JoinOrder,EquiHeightHistogram,15a,6,JoinHashLeft,2528312,1755,2528312.000000,1078.630615
JoinOrder,EquiHeightHistogram,15a,7,JoinHashLeft,12148785,3036719,12148785.000000,107863.039062
JoinOrder,EquiHeightHistogram,15a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,1.022479
JoinOrder,EquiHeightHistogram,15b,1,JoinHashRight,4,3,4.000000,0.166508
JoinOrder,EquiHeightHistogram,15b,2,JoinHashLeft,4523930,37,4523930.000000,1.022480
JoinOrder,EquiHeightHistogram,15b,3,JoinHashLeft,361472,111,361472.000000,1831.445068
JoinOrder,EquiHeightHistogram,15b,4,JoinHashLeft,2609129,1458,2609129.000000,11.102820
JoinOrder,EquiHeightHistogram,15b,5,JoinHashLeft,2528312,1755,2528312.000000,1078.630615
JoinOrder,EquiHeightHistogram,15b,6,JoinHashLeft,12148785,3036719,12148785.000000,107863.039062
JoinOrder,EquiHeightHistogram,15b,7,TableScan,234997,1,234997.000000,1.020851
JoinOrder,EquiHeightHistogram,15b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,5043.970215
JoinOrder,EquiHeightHistogram,15c,1,JoinHashRight,4,284,4.000000,779.788940
JoinOrder,EquiHeightHistogram,15c,2,JoinHashLeft,4523930,694,4523930.000000,5448.192383
JoinOrder,EquiHeightHistogram,15c,3,JoinHashLeft,234997,172,234997.000000,1325.145874
JoinOrder,EquiHeightHistogram,15c,4,JoinHashLeft,2609129,242,2609129.000000,1409.965332
JoinOrder,EquiHeightHistogram,15c,5,JoinHashLeft,361472,115,361472.000000,986.743530
JoinOrder,EquiHeightHistogram,15c,6,JoinHashLeft,2528312,1767,2528312.000000,840.070679
JoinOrder,EquiHeightHistogram,15c,7,JoinHashLeft,12148785,3036719,9461850.000000,84007.054688
JoinOrder,EquiHeightHistogram,15c,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,15d,0,JoinHashRight,4,875,4.000000,24249.089844
JoinOrder,EquiHeightHistogram,15d,1,JoinHashRight,134170,2229,134170.000000,85424.945312
JoinOrder,EquiHeightHistogram,15d,2,JoinHashLeft,4523930,2229,4523930.000000,85424.992188
JoinOrder,EquiHeightHistogram,15d,3,JoinHashLeft,2609129,1225,2609129.000000,22107.562500
JoinOrder,EquiHeightHistogram,15d,4,TableScan,234997,84843,234997.000000,84843.000000
JoinOrder,EquiHeightHistogram,15d,5,JoinHashLeft,361472,557,361472.000000,22365.039062
JoinOrder,EquiHeightHistogram,15d,6,JoinHashLeft,2528312,10581,2528312.000000,13171.898438
JoinOrder,EquiHeightHistogram,15d,7,JoinHashLeft,14835720,3036719,14835720.000000,131718.968750
JoinOrder,EquiHeightHistogram,15d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,16a,0,JoinHashLeft,2528312,23622,2528312.000000,33.714825
JoinOrder,EquiHeightHistogram,16a,1,JoinHashLeft,4167491,118594,4167491.000000,542.121094
JoinOrder,EquiHeightHistogram,16a,2,JoinHashLeft,234997,26991,234997.000000,83.385277
JoinOrder,EquiHeightHistogram,16a,3,JoinHashLeft,2609129,146204,2609129.000000,83.385254
JoinOrder,EquiHeightHistogram,16a,4,JoinHashLeft,901343,286992,901343.000000,842.010071
JoinOrder,EquiHeightHistogram,16a,5,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,16a,6,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,16b,0,JoinHashLeft,2528312,23622,2528312.000000,33.714825
JoinOrder,EquiHeightHistogram,16b,1,JoinHashLeft,4167491,118594,4167491.000000,542.121094
JoinOrder,EquiHeightHistogram,16b,2,JoinHashLeft,234997,26991,234997.000000,83.385277
JoinOrder,EquiHeightHistogram,16b,3,JoinHashLeft,2609129,146204,2609129.000000,83.385254
JoinOrder,EquiHeightHistogram,16b,4,JoinHashLeft,901343,286992,901343.000000,842.010071
JoinOrder,EquiHeightHistogram,16b,5,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,16b,6,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,16c,0,JoinHashLeft,2528312,23622,2528312.000000,33.714825
JoinOrder,EquiHeightHistogram,16c,1,JoinHashLeft,4167491,118594,4167491.000000,542.121094
JoinOrder,EquiHeightHistogram,16c,2,JoinHashLeft,234997,26991,234997.000000,83.385277
JoinOrder,EquiHeightHistogram,16c,3,JoinHashLeft,2609129,146204,2609129.000000,83.385254
JoinOrder,EquiHeightHistogram,16c,4,JoinHashLeft,901343,286992,901343.000000,842.010071
JoinOrder,EquiHeightHistogram,16c,5,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,16c,6,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,16d,0,JoinHashLeft,2528312,23622,2528312.000000,33.714825
JoinOrder,EquiHeightHistogram,16d,1,JoinHashLeft,4167491,118594,4167491.000000,542.121094
JoinOrder,EquiHeightHistogram,16d,2,JoinHashLeft,234997,26991,234997.000000,83.385277
JoinOrder,EquiHeightHistogram,16d,3,JoinHashLeft,2609129,146204,2609129.000000,83.385254
JoinOrder,EquiHeightHistogram,16d,4,JoinHashLeft,901343,286992,901343.000000,842.010071
JoinOrder,EquiHeightHistogram,16d,5,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,16d,6,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17a,0,JoinHashLeft,234997,23499,234997.000000,83.385277
JoinOrder,EquiHeightHistogram,17a,1,JoinHashLeft,2609129,117207,2609129.000000,83.385262
JoinOrder,EquiHeightHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.717834
JoinOrder,EquiHeightHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,542.194275
JoinOrder,EquiHeightHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,10.299059
JoinOrder,EquiHeightHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,4.396078
JoinOrder,EquiHeightHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,83.385254
JoinOrder,EquiHeightHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,542.194275
JoinOrder,EquiHeightHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,7.067218
JoinOrder,EquiHeightHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,3.016587
JoinOrder,EquiHeightHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,83.385254
JoinOrder,EquiHeightHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,542.194275
JoinOrder,EquiHeightHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,17c,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17d,0,JoinHashLeft,234997,3792,234997.000000,83.385277
JoinOrder,EquiHeightHistogram,17d,1,JoinHashLeft,2609129,9853,2609129.000000,83.385262
JoinOrder,EquiHeightHistogram,17d,2,JoinHashLeft,2528312,40811,2528312.000000,33.717834
JoinOrder,EquiHeightHistogram,17d,3,JoinHashLeft,4167491,446684,4167491.000000,542.194275
JoinOrder,EquiHeightHistogram,17d,4,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,17d,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,17d,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17e,0,JoinHashLeft,2528312,24307,2528312.000000,29.941540
JoinOrder,EquiHeightHistogram,17e,1,JoinHashLeft,4167491,322169,4167491.000000,474.289825
JoinOrder,EquiHeightHistogram,17e,2,JoinHashLeft,36244344,975229,36244344.000000,542.143616
JoinOrder,EquiHeightHistogram,17e,3,JoinHashLeft,2609129,148487,2609129.000000,83.385429
JoinOrder,EquiHeightHistogram,17e,4,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,17e,5,JoinHashLeft,234997,28056,234997.000000,83.385429
JoinOrder,EquiHeightHistogram,17e,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17f,0,JoinHashLeft,234997,25024,234997.000000,83.385277
JoinOrder,EquiHeightHistogram,17f,1,JoinHashLeft,2609129,126895,2609129.000000,83.385262
JoinOrder,EquiHeightHistogram,17f,2,JoinHashLeft,2528312,40811,2528312.000000,33.717834
JoinOrder,EquiHeightHistogram,17f,3,JoinHashLeft,4167491,446684,4167491.000000,542.194275
JoinOrder,EquiHeightHistogram,17f,4,JoinHashLeft,36244344,1037924,36244344.000000,542.194092
JoinOrder,EquiHeightHistogram,17f,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EquiHeightHistogram,17f,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,18a,0,JoinHashLeft,3184466,52515,3184466.000000,0.057543
JoinOrder,EquiHeightHistogram,18a,1,JoinHashLeft,2528312,40376,2528312.000000,0.339589
JoinOrder,EquiHeightHistogram,18a,2,JoinHashLeft,14835720,5685394,14835720.000000,13.725645
JoinOrder,EquiHeightHistogram,18a,3,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,18a,4,JoinHashLeft,1380035,1006510,1380035.000000,236.787415
JoinOrder,EquiHeightHistogram,18a,5,TableScan,36244344,1009916,36244344.000000,78.961380
