benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,EqualDistinctCountHistogram,11b,2,TableScan,18,1,18.000000,1.800000
JoinOrder,EqualDistinctCountHistogram,11b,3,JoinHashLeft,2609129,118,2609129.000000,1.549352
JoinOrder,EqualDistinctCountHistogram,11b,4,JoinHashLeft,29997,250,29997.000000,3.333502
JoinOrder,EqualDistinctCountHistogram,11b,5,JoinHashLeft,4523930,10544,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,11b,6,TableScan,4,1,4.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,11b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,11c,0,JoinHashRight,18,14916,18.000000,3.203964
JoinOrder,EqualDistinctCountHistogram,11c,1,JoinHashLeft,234997,222,234997.000000,0.722481
JoinOrder,EqualDistinctCountHistogram,11c,2,JoinHashLeft,2609129,902,2609129.000000,1.409761
JoinOrder,EqualDistinctCountHistogram,11c,3,TableScan,4,3,4.000000,3.000000
JoinOrder,EqualDistinctCountHistogram,11c,4,JoinHashLeft,2528312,181,2528312.000000,0.713664
JoinOrder,EqualDistinctCountHistogram,11c,5,JoinHashLeft,29997,1414,29997.000000,3.333502
JoinOrder,EqualDistinctCountHistogram,11c,6,JoinHashLeft,4523930,47403,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,11c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,11c,8,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,11c,9,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,11d,0,JoinHashRight,18,14916,18.000000,3.203964
JoinOrder,EqualDistinctCountHistogram,11d,1,JoinHashLeft,234997,249,234997.000000,0.722481
JoinOrder,EqualDistinctCountHistogram,11d,2,TableScan,4,3,4.000000,3.000000
JoinOrder,EqualDistinctCountHistogram,11d,3,JoinHashLeft,2609129,902,2609129.000000,1.409761
JoinOrder,EqualDistinctCountHistogram,11d,4,JoinHashLeft,2528312,181,2528312.000000,0.713664
JoinOrder,EqualDistinctCountHistogram,11d,5,JoinHashLeft,29997,1414,29997.000000,3.333502
JoinOrder,EqualDistinctCountHistogram,11d,6,JoinHashLeft,4523930,47403,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,11d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,11d,8,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,11d,9,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,12a,0,JoinHashLeft,234997,1132,234997.000000,0.003300
JoinOrder,EqualDistinctCountHistogram,12a,1,JoinHashLeft,4,2,4.000000,0.003300
JoinOrder,EqualDistinctCountHistogram,12a,2,JoinHashLeft,2609129,1859,2609129.000000,0.003483
JoinOrder,EqualDistinctCountHistogram,12a,3,JoinHashLeft,2528312,1889,2528312.000000,0.008136
JoinOrder,EqualDistinctCountHistogram,12a,4,JoinHashLeft,113,5,113.000000,0.008136
JoinOrder,EqualDistinctCountHistogram,12a,5,JoinHashLeft,1380035,341884,1380035.000000,0.253522
JoinOrder,EqualDistinctCountHistogram,12a,6,TableScan,14835720,30801,14835720.000000,4.353523
JoinOrder,EqualDistinctCountHistogram,12a,7,TableScan,14835720,243843,14835720.000000,10.739204
JoinOrder,EqualDistinctCountHistogram,12a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,12b,0,JoinHashLeft,234997,22,234997.000000,28.286766
JoinOrder,EqualDistinctCountHistogram,12b,1,JoinHashLeft,2609129,33,2609129.000000,118.465698
JoinOrder,EqualDistinctCountHistogram,12b,2,TableScan,4,1,4.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,12b,3,TableScan,4,1,4.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,12b,4,JoinHashLeft,1380035,10,1380035.000000,12212.701172
JoinOrder,EqualDistinctCountHistogram,12b,5,JoinHashLeft,14835720,581,14835720.000000,98676.562500
JoinOrder,EqualDistinctCountHistogram,12b,6,JoinHashLeft,2528312,4,1872962.000000,873.251953
JoinOrder,EqualDistinctCountHistogram,12b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,12b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,12c,0,JoinHashLeft,234997,12016,234997.000000,0.009637
JoinOrder,EqualDistinctCountHistogram,12c,1,JoinHashLeft,4,2,4.000000,0.009637
JoinOrder,EqualDistinctCountHistogram,12c,2,JoinHashLeft,2609129,42471,2609129.000000,0.010172
JoinOrder,EqualDistinctCountHistogram,12c,3,JoinHashLeft,2528312,20844,2528312.000000,0.010159
JoinOrder,EqualDistinctCountHistogram,12c,4,JoinHashLeft,113,5,113.000000,0.010159
JoinOrder,EqualDistinctCountHistogram,12c,5,JoinHashLeft,1380035,399280,1380035.000000,0.147616
JoinOrder,EqualDistinctCountHistogram,12c,6,TableScan,14835720,243843,14835720.000000,10.739204
JoinOrder,EqualDistinctCountHistogram,12c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,12c,8,TableScan,14835720,30801,14835720.000000,4.353523
JoinOrder,EqualDistinctCountHistogram,12c,9,TableScan,14835720,13607,14835720.000000,3.912272
JoinOrder,EqualDistinctCountHistogram,12c,10,TableScan,14835720,39062,14835720.000000,3.425080
JoinOrder,EqualDistinctCountHistogram,13a,0,JoinHashLeft,14835720,312596,14835720.000000,173.977234
JoinOrder,EqualDistinctCountHistogram,13a,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13a,2,JoinHashLeft,234997,93495,234997.000000,1012.223633
JoinOrder,EqualDistinctCountHistogram,13a,3,JoinHashLeft,2609129,773084,2609129.000000,4187.107910
JoinOrder,EqualDistinctCountHistogram,13a,4,JoinHashLeft,1380035,459925,1380035.000000,12212.701172
JoinOrder,EqualDistinctCountHistogram,13a,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13a,6,JoinHashLeft,2528312,459925,2528312.000000,12212.701172
JoinOrder,EqualDistinctCountHistogram,13a,7,TableScan,7,1,7.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13b,0,JoinHashLeft,14835720,1461,14835720.000000,832.585815
JoinOrder,EqualDistinctCountHistogram,13b,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13b,2,JoinHashLeft,234997,110,234997.000000,101.222328
JoinOrder,EqualDistinctCountHistogram,13b,3,JoinHashLeft,2609129,313,2609129.000000,418.710754
JoinOrder,EqualDistinctCountHistogram,13b,4,JoinHashLeft,1380035,459925,1380035.000000,12212.701172
JoinOrder,EqualDistinctCountHistogram,13b,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13b,7,JoinHashLeft,2528312,459925,2528312.000000,12212.701172
JoinOrder,EqualDistinctCountHistogram,13b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13c,0,JoinHashLeft,14835720,410,14835720.000000,1362.231445
JoinOrder,EqualDistinctCountHistogram,13c,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13c,2,JoinHashLeft,234997,32,234997.000000,165.614395
JoinOrder,EqualDistinctCountHistogram,13c,3,JoinHashLeft,2609129,95,2609129.000000,685.071228
JoinOrder,EqualDistinctCountHistogram,13c,4,JoinHashLeft,1380035,459925,1380035.000000,12212.701172
JoinOrder,EqualDistinctCountHistogram,13c,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13c,7,JoinHashLeft,2200637,356442,1545287.000000,12212.702148
JoinOrder,EqualDistinctCountHistogram,13c,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13d,0,JoinHashLeft,14835720,4158109,14835720.000000,8325.860352
JoinOrder,EqualDistinctCountHistogram,13d,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13d,2,JoinHashLeft,234997,93495,234997.000000,1012.223633
JoinOrder,EqualDistinctCountHistogram,13d,3,JoinHashLeft,2609129,773084,2609129.000000,4187.107910
JoinOrder,EqualDistinctCountHistogram,13d,4,JoinHashLeft,1380035,459925,1380035.000000,12212.701172
JoinOrder,EqualDistinctCountHistogram,13d,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13d,6,JoinHashLeft,2528312,459925,2528312.000000,12212.701172
JoinOrder,EqualDistinctCountHistogram,13d,7,TableScan,7,1,7.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,13d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,14a,0,JoinHashLeft,7,6,7.000000,0.000433
JoinOrder,EqualDistinctCountHistogram,14a,1,JoinHashLeft,2528312,14568,2528312.000000,0.002796
JoinOrder,EqualDistinctCountHistogram,14a,2,JoinHashLeft,134170,99623,134170.000000,0.026229
JoinOrder,EqualDistinctCountHistogram,14a,3,JoinHashLeft,4523930,2199635,4523930.000000,0.026229
JoinOrder,EqualDistinctCountHistogram,14a,4,JoinHashLeft,1380035,640551,1380035.000000,0.008392
JoinOrder,EqualDistinctCountHistogram,14a,5,TableScan,14835720,9863,14835720.000000,7.126759
JoinOrder,EqualDistinctCountHistogram,14a,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,14a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,14a,8,TableScan,14835720,4049,14835720.000000,4.845529
JoinOrder,EqualDistinctCountHistogram,14a,9,TableScan,14835720,50792,14835720.000000,9.409827
JoinOrder,EqualDistinctCountHistogram,14a,10,TableScan,14835720,12445,14835720.000000,3.010622
JoinOrder,EqualDistinctCountHistogram,14a,11,TableScan,14835720,65767,14835720.000000,9.409827
JoinOrder,EqualDistinctCountHistogram,14a,12,TableScan,14835720,7817,14835720.000000,4.217538
JoinOrder,EqualDistinctCountHistogram,14a,13,TableScan,14835720,0,14835720.000000,3.010622
JoinOrder,EqualDistinctCountHistogram,14a,14,TableScan,14835720,3164,14835720.000000,13.019516
JoinOrder,EqualDistinctCountHistogram,14a,15,TableScan,14835720,0,14835720.000000,1.394377
JoinOrder,EqualDistinctCountHistogram,14a,16,TableScan,14835720,552777,14835720.000000,48.809841
JoinOrder,EqualDistinctCountHistogram,14b,0,JoinHashLeft,7,2,7.000000,0.000024
JoinOrder,EqualDistinctCountHistogram,14b,1,JoinHashLeft,2528312,5257,2528312.000000,0.001530
JoinOrder,EqualDistinctCountHistogram,14b,2,JoinHashLeft,4523930,1339896,4523930.000000,0.014353
JoinOrder,EqualDistinctCountHistogram,14b,3,JoinHashLeft,134170,86955,134170.000000,0.012752
JoinOrder,EqualDistinctCountHistogram,14b,4,JoinHashLeft,1380035,640551,1380035.000000,0.008392
JoinOrder,EqualDistinctCountHistogram,14b,5,TableScan,14835720,9863,14835720.000000,7.126759
JoinOrder,EqualDistinctCountHistogram,14b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,14b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,14b,8,TableScan,14835720,4049,14835720.000000,4.845529
JoinOrder,EqualDistinctCountHistogram,14b,9,TableScan,14835720,50792,14835720.000000,9.409827
JoinOrder,EqualDistinctCountHistogram,14b,10,TableScan,14835720,12445,14835720.000000,3.010622
JoinOrder,EqualDistinctCountHistogram,14b,11,TableScan,14835720,65767,14835720.000000,9.409827
JoinOrder,EqualDistinctCountHistogram,14b,12,TableScan,14835720,7817,14835720.000000,4.217538
JoinOrder,EqualDistinctCountHistogram,14b,13,TableScan,14835720,0,14835720.000000,3.010622
JoinOrder,EqualDistinctCountHistogram,14b,14,TableScan,14835720,3164,14835720.000000,13.019516
JoinOrder,EqualDistinctCountHistogram,14b,15,TableScan,14835720,0,14835720.000000,1.394377
JoinOrder,EqualDistinctCountHistogram,14b,16,TableScan,14835720,552777,14835720.000000,48.809841
JoinOrder,EqualDistinctCountHistogram,14c,0,JoinHashLeft,134170,59425,134170.000000,0.025580
JoinOrder,EqualDistinctCountHistogram,14c,1,JoinHashLeft,7,6,7.000000,0.001134
JoinOrder,EqualDistinctCountHistogram,14c,2,JoinHashLeft,2528312,130720,2528312.000000,0.002831
JoinOrder,EqualDistinctCountHistogram,14c,3,JoinHashLeft,4523930,2199635,4523930.000000,0.026555
JoinOrder,EqualDistinctCountHistogram,14c,4,JoinHashLeft,1380035,640551,1380035.000000,0.008497
JoinOrder,EqualDistinctCountHistogram,14c,5,TableScan,14835720,9863,14835720.000000,7.126759
JoinOrder,EqualDistinctCountHistogram,14c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,14c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,14c,8,TableScan,14835720,4049,14835720.000000,4.845529
JoinOrder,EqualDistinctCountHistogram,14c,9,TableScan,14835720,50792,14835720.000000,9.409827
JoinOrder,EqualDistinctCountHistogram,14c,10,TableScan,14835720,12445,14835720.000000,3.010622
JoinOrder,EqualDistinctCountHistogram,14c,11,TableScan,14835720,65767,14835720.000000,9.409827
JoinOrder,EqualDistinctCountHistogram,14c,12,TableScan,14835720,7817,14835720.000000,4.217538
JoinOrder,EqualDistinctCountHistogram,14c,13,TableScan,14835720,9536,14835720.000000,1.728141
JoinOrder,EqualDistinctCountHistogram,14c,14,TableScan,14835720,3164,14835720.000000,13.019516
JoinOrder,EqualDistinctCountHistogram,14c,15,TableScan,14835720,0,14835720.000000,1.394377
JoinOrder,EqualDistinctCountHistogram,14c,16,TableScan,14835720,552777,14835720.000000,48.809841
JoinOrder,EqualDistinctCountHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,29.867598
JoinOrder,EqualDistinctCountHistogram,15a,1,JoinHashRight,4,57,4.000000,3.975658
JoinOrder,EqualDistinctCountHistogram,15a,2,JoinHashLeft,4523930,182,4523930.000000,38.139332
JoinOrder,EqualDistinctCountHistogram,15a,3,JoinHashLeft,234997,33,234997.000000,14.243781
JoinOrder,EqualDistinctCountHistogram,15a,4,JoinHashLeft,2609129,221,2609129.000000,1424.378052
JoinOrder,EqualDistinctCountHistogram,15a,5,JoinHashLeft,361472,111,361472.000000,1822.962402
JoinOrder,EqualDistinctCountHistogram,15a,6,JoinHashLeft,2528312,1755,2528312.000000,1075.113770
JoinOrder,EqualDistinctCountHistogram,15a,7,JoinHashLeft,12148785,3036719,12148785.000000,107511.398438
JoinOrder,EqualDistinctCountHistogram,15a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,1.021447
JoinOrder,EqualDistinctCountHistogram,15b,1,JoinHashLeft,4523930,37,4523930.000000,1.021448
JoinOrder,EqualDistinctCountHistogram,15b,2,JoinHashLeft,4,1,4.000000,0.110950
JoinOrder,EqualDistinctCountHistogram,15b,3,JoinHashLeft,361472,111,361472.000000,1822.962402
JoinOrder,EqualDistinctCountHistogram,15b,4,JoinHashLeft,2609129,1458,2609129.000000,11.102818
JoinOrder,EqualDistinctCountHistogram,15b,5,JoinHashLeft,2528312,1755,2528312.000000,1075.113770
JoinOrder,EqualDistinctCountHistogram,15b,6,JoinHashLeft,12148785,3036719,12148785.000000,107511.398438
JoinOrder,EqualDistinctCountHistogram,15b,7,TableScan,234997,1,234997.000000,1.020954
JoinOrder,EqualDistinctCountHistogram,15b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,2922.822754
JoinOrder,EqualDistinctCountHistogram,15c,1,JoinHashRight,4,284,4.000000,388.435669
JoinOrder,EqualDistinctCountHistogram,15c,2,JoinHashLeft,4523930,694,4523930.000000,3731.544189
JoinOrder,EqualDistinctCountHistogram,15c,3,JoinHashLeft,234997,172,234997.000000,1404.526978
JoinOrder,EqualDistinctCountHistogram,15c,4,JoinHashLeft,2609129,242,2609129.000000,1404.527344
JoinOrder,EqualDistinctCountHistogram,15c,5,JoinHashLeft,361472,115,361472.000000,982.172729
JoinOrder,EqualDistinctCountHistogram,15c,6,JoinHashLeft,2528312,1767,2528312.000000,837.332153
JoinOrder,EqualDistinctCountHistogram,15c,7,JoinHashLeft,12148785,3036719,9461850.000000,83733.195312
JoinOrder,EqualDistinctCountHistogram,15c,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,15d,0,JoinHashRight,134170,2229,134170.000000,85067.265625
JoinOrder,EqualDistinctCountHistogram,15d,1,JoinHashRight,4,875,4.000000,18593.033203
JoinOrder,EqualDistinctCountHistogram,15d,2,JoinHashLeft,4523930,2229,4523930.000000,85067.234375
JoinOrder,EqualDistinctCountHistogram,15d,3,JoinHashLeft,2609129,1225,2609129.000000,22022.298828
JoinOrder,EqualDistinctCountHistogram,15d,4,TableScan,234997,84843,234997.000000,42480.000000
JoinOrder,EqualDistinctCountHistogram,15d,5,JoinHashLeft,361472,557,361472.000000,22261.447266
JoinOrder,EqualDistinctCountHistogram,15d,6,JoinHashLeft,2528312,10581,2528312.000000,13128.955078
JoinOrder,EqualDistinctCountHistogram,15d,7,JoinHashLeft,14835720,3036719,14835720.000000,131289.562500
JoinOrder,EqualDistinctCountHistogram,15d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,16a,0,JoinHashLeft,2528312,23622,2528312.000000,33.711285
JoinOrder,EqualDistinctCountHistogram,16a,1,JoinHashLeft,4167491,118594,4167491.000000,366.315186
JoinOrder,EqualDistinctCountHistogram,16a,2,JoinHashLeft,234997,26991,234997.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,16a,3,JoinHashLeft,2609129,146204,2609129.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,16a,4,JoinHashLeft,901343,286992,901343.000000,842.621826
JoinOrder,EqualDistinctCountHistogram,16a,5,JoinHashLeft,36244344,1037924,36244344.000000,542.559570
JoinOrder,EqualDistinctCountHistogram,16a,6,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,16b,0,JoinHashLeft,2528312,23622,2528312.000000,33.711285
JoinOrder,EqualDistinctCountHistogram,16b,1,JoinHashLeft,4167491,118594,4167491.000000,366.315186
JoinOrder,EqualDistinctCountHistogram,16b,2,JoinHashLeft,234997,26991,234997.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,16b,3,JoinHashLeft,2609129,146204,2609129.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,16b,4,JoinHashLeft,901343,286992,901343.000000,842.621826
JoinOrder,EqualDistinctCountHistogram,16b,5,JoinHashLeft,36244344,1037924,36244344.000000,542.559570
JoinOrder,EqualDistinctCountHistogram,16b,6,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,16c,0,JoinHashLeft,2528312,23622,2528312.000000,33.711285
JoinOrder,EqualDistinctCountHistogram,16c,1,JoinHashLeft,4167491,118594,4167491.000000,366.315186
JoinOrder,EqualDistinctCountHistogram,16c,2,JoinHashLeft,234997,26991,234997.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,16c,3,JoinHashLeft,2609129,146204,2609129.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,16c,4,JoinHashLeft,901343,286992,901343.000000,842.621826
JoinOrder,EqualDistinctCountHistogram,16c,5,JoinHashLeft,36244344,1037924,36244344.000000,542.559570
JoinOrder,EqualDistinctCountHistogram,16c,6,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,16d,0,JoinHashLeft,2528312,23622,2528312.000000,33.711285
JoinOrder,EqualDistinctCountHistogram,16d,1,JoinHashLeft,4167491,118594,4167491.000000,366.315186
JoinOrder,EqualDistinctCountHistogram,16d,2,JoinHashLeft,234997,26991,234997.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,16d,3,JoinHashLeft,2609129,146204,2609129.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,16d,4,JoinHashLeft,901343,286992,901343.000000,842.621826
JoinOrder,EqualDistinctCountHistogram,16d,5,JoinHashLeft,36244344,1037924,36244344.000000,542.559570
JoinOrder,EqualDistinctCountHistogram,16d,6,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,17a,0,JoinHashLeft,234997,23499,234997.000000,83.339844
JoinOrder,EqualDistinctCountHistogram,17a,1,JoinHashLeft,2609129,117207,2609129.000000,83.339844
JoinOrder,EqualDistinctCountHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.717793
JoinOrder,EqualDistinctCountHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,542.559631
JoinOrder,EqualDistinctCountHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,542.559570
JoinOrder,EqualDistinctCountHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,11.158068
JoinOrder,EqualDistinctCountHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,4.759573
JoinOrder,EqualDistinctCountHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,542.559631
JoinOrder,EqualDistinctCountHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,542.559570
JoinOrder,EqualDistinctCountHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,6.479522
JoinOrder,EqualDistinctCountHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,2.763898
JoinOrder,EqualDistinctCountHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,83.339867
JoinOrder,EqualDistinctCountHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,542.559631
JoinOrder,EqualDistinctCountHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,542.559570
JoinOrder,EqualDistinctCountHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,17c,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,17d,0,JoinHashLeft,234997,3792,234997.000000,83.339844
JoinOrder,EqualDistinctCountHistogram,17d,1,JoinHashLeft,2609129,9853,2609129.000000,83.339844
JoinOrder,EqualDistinctCountHistogram,17d,2,JoinHashLeft,2528312,40811,2528312.000000,33.717793
JoinOrder,EqualDistinctCountHistogram,17d,3,JoinHashLeft,4167491,446684,4167491.000000,542.559631
JoinOrder,EqualDistinctCountHistogram,17d,4,JoinHashLeft,36244344,1037924,36244344.000000,542.559570
JoinOrder,EqualDistinctCountHistogram,17d,5,JoinHashLeft,4523930,41840,4523930.000000,33.717899
JoinOrder,EqualDistinctCountHistogram,17d,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EqualDistinctCountHistogram,17e,0,JoinHashLeft,2528312,24307,2528312.000000,15.065200
JoinOrder,EqualDistinctCountHistogram,17e,1,JoinHashLeft,4167491,322169,4167491.000000,237.042343
JoinOrder,EqualDistinctCountHistogram,17e,2,JoinHashLeft,36244344,975229,36244344.000000,542.450500
