TABLE_NAME,COLUMN_NAME,COLUMN_DATA_TYPE,HISTOGRAM_TYPE,BIN_ID,MIN,MAX,HEIGHT,DISTINCT_COUNT
movie_keyword,keyword_id,int,MaxDiffFr,35,360,372,7501,13
movie_keyword,keyword_id,int,MaxDiffFr,36,373,373,7419,1
movie_keyword,keyword_id,int,MaxDiffFr,37,374,381,3973,8
movie_keyword,keyword_id,int,MaxDiffFr,38,382,382,20522,1
movie_keyword,keyword_id,int,MaxDiffFr,39,383,397,14326,15
movie_keyword,keyword_id,int,MaxDiffFr,40,398,398,10544,1
movie_keyword,keyword_id,int,MaxDiffFr,41,399,404,4028,6
movie_keyword,keyword_id,int,MaxDiffFr,42,405,459,36448,55
movie_keyword,keyword_id,int,MaxDiffFr,43,460,494,26102,35
movie_keyword,keyword_id,int,MaxDiffFr,44,495,495,6790,1
movie_keyword,keyword_id,int,MaxDiffFr,45,496,497,2088,2
movie_keyword,keyword_id,int,MaxDiffFr,46,498,498,6326,1
movie_keyword,keyword_id,int,MaxDiffFr,47,499,499,2,1
movie_keyword,keyword_id,int,MaxDiffFr,48,500,500,6649,1
movie_keyword,keyword_id,int,MaxDiffFr,49,501,749,129765,249
movie_keyword,keyword_id,int,MaxDiffFr,50,750,750,5762,1
movie_keyword,keyword_id,int,MaxDiffFr,51,751,783,19595,33
movie_keyword,keyword_id,int,MaxDiffFr,52,784,784,9234,1
movie_keyword,keyword_id,int,MaxDiffFr,53,785,796,11181,12
movie_keyword,keyword_id,int,MaxDiffFr,54,797,797,7704,1
movie_keyword,keyword_id,int,MaxDiffFr,55,798,806,3715,9
movie_keyword,keyword_id,int,MaxDiffFr,56,807,807,5916,1
movie_keyword,keyword_id,int,MaxDiffFr,57,808,864,58439,57
movie_keyword,keyword_id,int,MaxDiffFr,58,865,865,8337,1
movie_keyword,keyword_id,int,MaxDiffFr,59,866,869,5981,4
movie_keyword,keyword_id,int,MaxDiffFr,60,870,870,10307,1
movie_keyword,keyword_id,int,MaxDiffFr,61,871,874,3716,4
movie_keyword,keyword_id,int,MaxDiffFr,62,875,875,9226,1
movie_keyword,keyword_id,int,MaxDiffFr,63,876,888,2743,13
movie_keyword,keyword_id,int,MaxDiffFr,64,889,889,7495,1
movie_keyword,keyword_id,int,MaxDiffFr,65,890,909,12395,20
movie_keyword,keyword_id,int,MaxDiffFr,66,910,910,7552,1
movie_keyword,keyword_id,int,MaxDiffFr,67,911,1134,128920,224
movie_keyword,keyword_id,int,MaxDiffFr,68,1135,1135,6780,1
movie_keyword,keyword_id,int,MaxDiffFr,69,1136,1381,50395,246
movie_keyword,keyword_id,int,MaxDiffFr,70,1382,1382,14120,1
movie_keyword,keyword_id,int,MaxDiffFr,71,1383,1558,54895,176
movie_keyword,keyword_id,int,MaxDiffFr,72,1559,1559,5449,1
movie_keyword,keyword_id,int,MaxDiffFr,73,1560,1602,19032,43
movie_keyword,keyword_id,int,MaxDiffFr,74,1603,1603,5617,1
movie_keyword,keyword_id,int,MaxDiffFr,75,1604,1632,12663,29
movie_keyword,keyword_id,int,MaxDiffFr,76,1633,1633,5058,1
movie_keyword,keyword_id,int,MaxDiffFr,77,1634,1731,43749,98
movie_keyword,keyword_id,int,MaxDiffFr,78,1732,2275,223699,544
movie_keyword,keyword_id,int,MaxDiffFr,79,2276,2276,6286,1
movie_keyword,keyword_id,int,MaxDiffFr,80,2277,2487,55760,211
movie_keyword,keyword_id,int,MaxDiffFr,81,2488,2488,34710,1
movie_keyword,keyword_id,int,MaxDiffFr,82,2489,2859,110901,371
movie_keyword,keyword_id,int,MaxDiffFr,83,2860,2860,5871,1
movie_keyword,keyword_id,int,MaxDiffFr,84,2861,2878,15761,18
movie_keyword,keyword_id,int,MaxDiffFr,85,2879,2879,6673,1
movie_keyword,keyword_id,int,MaxDiffFr,86,2880,3310,141545,431
movie_keyword,keyword_id,int,MaxDiffFr,87,3311,3635,105883,325
movie_keyword,keyword_id,int,MaxDiffFr,88,3636,3636,8567,1
movie_keyword,keyword_id,int,MaxDiffFr,89,3637,3659,14993,23
movie_keyword,keyword_id,int,MaxDiffFr,90,3660,3660,7640,1
movie_keyword,keyword_id,int,MaxDiffFr,91,3661,4332,125525,672
movie_keyword,keyword_id,int,MaxDiffFr,92,4333,4333,6763,1
movie_keyword,keyword_id,int,MaxDiffFr,93,4334,7077,417187,2744
movie_keyword,keyword_id,int,MaxDiffFr,94,7078,7078,7673,1
movie_keyword,keyword_id,int,MaxDiffFr,95,7079,12014,513565,4936
movie_keyword,keyword_id,int,MaxDiffFr,96,12015,12015,6560,1
movie_keyword,keyword_id,int,MaxDiffFr,97,12016,16263,241239,4248
movie_keyword,keyword_id,int,MaxDiffFr,98,16264,16264,58448,1
movie_keyword,keyword_id,int,MaxDiffFr,99,16265,134170,1.08824e+06,117906
movie_link,id,int,MaxDiffFr,0,1,19993,19993,19993
movie_link,id,int,MaxDiffFr,1,19994,19996,3,3
movie_link,id,int,MaxDiffFr,2,19997,19997,1,1
movie_link,id,int,MaxDiffFr,3,19998,19998,1,1
movie_link,id,int,MaxDiffFr,4,19999,19999,1,1
movie_link,id,int,MaxDiffFr,5,20000,20000,1,1
movie_link,id,int,MaxDiffFr,6,20001,20001,1,1
movie_link,id,int,MaxDiffFr,7,20002,20002,1,1
movie_link,id,int,MaxDiffFr,8,20003,20003,1,1
movie_link,id,int,MaxDiffFr,9,20004,20004,1,1
movie_link,id,int,MaxDiffFr,10,20005,20005,1,1
movie_link,id,int,MaxDiffFr,11,20006,20006,1,1
movie_link,id,int,MaxDiffFr,12,20007,20007,1,1
movie_link,id,int,MaxDiffFr,13,20008,29997,9990,9990
movie_link,movie_id,int,MaxDiffFr,0,2,8755,2264,381
movie_link,movie_id,int,MaxDiffFr,1,8805,8805,196,1
movie_link,movie_id,int,MaxDiffFr,2,8860,15709,1637,439
movie_link,movie_id,int,MaxDiffFr,3,15711,15711,267,1
movie_link,movie_id,int,MaxDiffFr,4,15712,55507,4079,1183
movie_link,movie_id,int,MaxDiffFr,5,55510,73694,2405,571
movie_link,movie_id,int,MaxDiffFr,6,73710,73710,517,1
movie_link,movie_id,int,MaxDiffFr,7,73711,132247,10584,2375
movie_link,movie_id,int,MaxDiffFr,8,132249,132249,569,1
movie_link,movie_id,int,MaxDiffFr,9,132250,133598,710,141
movie_link,movie_id,int,MaxDiffFr,10,133643,133643,276,1
movie_link,movie_id,int,MaxDiffFr,11,133645,148473,3786,786
movie_link,movie_id,int,MaxDiffFr,12,148510,148510,169,1
movie_link,movie_id,int,MaxDiffFr,13,148526,186175,2538,529
movie_link,linked_movie_id,int,MaxDiffFr,0,284,905449,8202,4255
movie_link,linked_movie_id,int,MaxDiffFr,1,905719,905719,72,1
movie_link,linked_movie_id,int,MaxDiffFr,2,905720,1196571,2247,1375
movie_link,linked_movie_id,int,MaxDiffFr,3,1196877,1196877,70,1
movie_link,linked_movie_id,int,MaxDiffFr,4,1196923,1761694,7075,4103
movie_link,linked_movie_id,int,MaxDiffFr,5,1761898,1761898,39,1
movie_link,linked_movie_id,int,MaxDiffFr,6,1761945,2310518,7520,4032
movie_link,linked_movie_id,int,MaxDiffFr,7,2310522,2310522,131,1
movie_link,linked_movie_id,int,MaxDiffFr,8,2310552,2310576,36,5
movie_link,linked_movie_id,int,MaxDiffFr,9,2310581,2373296,1562,799
movie_link,linked_movie_id,int,MaxDiffFr,10,2373344,2373344,50,1
movie_link,linked_movie_id,int,MaxDiffFr,11,2373366,2427586,1583,824
movie_link,linked_movie_id,int,MaxDiffFr,12,2427608,2427608,64,1
movie_link,linked_movie_id,int,MaxDiffFr,13,2427674,2524994,1346,770
movie_link,link_type_id,int,MaxDiffFr,0,1,2,2315,2
movie_link,link_type_id,int,MaxDiffFr,1,3,4,406,2
movie_link,link_type_id,int,MaxDiffFr,2,5,5,8593,1
movie_link,link_type_id,int,MaxDiffFr,3,6,6,5503,1
movie_link,link_type_id,int,MaxDiffFr,4,7,7,625,1
movie_link,link_type_id,int,MaxDiffFr,5,8,8,781,1
movie_link,link_type_id,int,MaxDiffFr,6,9,9,5186,1
movie_link,link_type_id,int,MaxDiffFr,7,10,10,2223,1
movie_link,link_type_id,int,MaxDiffFr,8,11,11,204,1
movie_link,link_type_id,int,MaxDiffFr,9,12,12,247,1
movie_link,link_type_id,int,MaxDiffFr,10,13,13,3341,1
movie_link,link_type_id,int,MaxDiffFr,11,15,15,211,1
movie_link,link_type_id,int,MaxDiffFr,12,16,16,278,1
movie_link,link_type_id,int,MaxDiffFr,13,17,17,84,1
movie_companies,id,int,MaxDiffFr,0,1,1739333,1.73933e+06,1.73933e+06
movie_companies,id,int,MaxDiffFr,1,1739334,1739334,1,1
movie_companies,id,int,MaxDiffFr,2,1739335,1739335,1,1
movie_companies,id,int,MaxDiffFr,3,1739336,1739336,1,1
movie_companies,id,int,MaxDiffFr,4,1739337,1739337,1,1
movie_companies,id,int,MaxDiffFr,5,1739338,1739338,1,1
movie_companies,id,int,MaxDiffFr,6,1739339,1739339,1,1
movie_companies,id,int,MaxDiffFr,7,1739340,1739340,1,1
movie_companies,id,int,MaxDiffFr,8,1739341,1739341,1,1
movie_companies,id,int,MaxDiffFr,9,1739342,1739342,1,1
movie_companies,id,int,MaxDiffFr,10,1739343,1739343,1,1
movie_companies,id,int,MaxDiffFr,11,1739344,1739344,1,1
movie_companies,id,int,MaxDiffFr,12,1739345,1739345,1,1
movie_companies,id,int,MaxDiffFr,13,1739346,1739346,1,1
movie_companies,id,int,MaxDiffFr,14,1739347,1739347,1,1
movie_companies,id,int,MaxDiffFr,15,1739348,1739348,1,1
movie_companies,id,int,MaxDiffFr,16,1739349,1739349,1,1
movie_companies,id,int,MaxDiffFr,17,1739350,1739350,1,1
movie_companies,id,int,MaxDiffFr,18,1739351,1739351,1,1
movie_companies,id,int,MaxDiffFr,19,1739352,1739393,42,42
movie_companies,id,int,MaxDiffFr,20,1739394,1739394,1,1
movie_companies,id,int,MaxDiffFr,21,1739395,1739395,1,1
movie_companies,id,int,MaxDiffFr,22,1739396,1739396,1,1
movie_companies,id,int,MaxDiffFr,23,1739397,1739397,1,1
movie_companies,id,int,MaxDiffFr,24,1739398,1739398,1,1
movie_companies,id,int,MaxDiffFr,25,1739399,1739399,1,1
movie_companies,id,int,MaxDiffFr,26,1739400,1739400,1,1
movie_companies,id,int,MaxDiffFr,27,1739401,1739401,1,1
movie_companies,id,int,MaxDiffFr,28,1739402,1739402,1,1
movie_companies,id,int,MaxDiffFr,29,1739403,1739403,1,1
movie_companies,id,int,MaxDiffFr,30,1739404,1739404,1,1
movie_companies,id,int,MaxDiffFr,31,1739405,1739405,1,1
movie_companies,id,int,MaxDiffFr,32,1739406,1739406,1,1
movie_companies,id,int,MaxDiffFr,33,1739407,1739407,1,1
