TABLE_NAME,COLUMN_NAME,COLUMN_DATA_TYPE,HISTOGRAM_TYPE,BIN_ID,MIN,MAX,HEIGHT,DISTINCT_COUNT
movie_keyword,id,int,EqualDistinctCount,42,1900069,1945307,45239,45239
movie_keyword,id,int,EqualDistinctCount,43,1945308,1990546,45239,45239
movie_keyword,id,int,EqualDistinctCount,44,1990547,2035785,45239,45239
movie_keyword,id,int,EqualDistinctCount,45,2035786,2081024,45239,45239
movie_keyword,id,int,EqualDistinctCount,46,2081025,2126263,45239,45239
movie_keyword,id,int,EqualDistinctCount,47,2126264,2171502,45239,45239
movie_keyword,id,int,EqualDistinctCount,48,2171503,2216741,45239,45239
movie_keyword,id,int,EqualDistinctCount,49,2216742,2261980,45239,45239
movie_keyword,id,int,EqualDistinctCount,50,2261981,2307219,45239,45239
movie_keyword,id,int,EqualDistinctCount,51,2307220,2352458,45239,45239
movie_keyword,id,int,EqualDistinctCount,52,2352459,2397697,45239,45239
movie_keyword,id,int,EqualDistinctCount,53,2397698,2442936,45239,45239
movie_keyword,id,int,EqualDistinctCount,54,2442937,2488175,45239,45239
movie_keyword,id,int,EqualDistinctCount,55,2488176,2533414,45239,45239
movie_keyword,id,int,EqualDistinctCount,56,2533415,2578653,45239,45239
movie_keyword,id,int,EqualDistinctCount,57,2578654,2623892,45239,45239
movie_keyword,id,int,EqualDistinctCount,58,2623893,2669131,45239,45239
movie_keyword,id,int,EqualDistinctCount,59,2669132,2714370,45239,45239
movie_keyword,id,int,EqualDistinctCount,60,2714371,2759609,45239,45239
movie_keyword,id,int,EqualDistinctCount,61,2759610,2804848,45239,45239
movie_keyword,id,int,EqualDistinctCount,62,2804849,2850087,45239,45239
movie_keyword,id,int,EqualDistinctCount,63,2850088,2895326,45239,45239
movie_keyword,id,int,EqualDistinctCount,64,2895327,2940565,45239,45239
movie_keyword,id,int,EqualDistinctCount,65,2940566,2985804,45239,45239
movie_keyword,id,int,EqualDistinctCount,66,2985805,3031043,45239,45239
movie_keyword,id,int,EqualDistinctCount,67,3031044,3076282,45239,45239
movie_keyword,id,int,EqualDistinctCount,68,3076283,3121521,45239,45239
movie_keyword,id,int,EqualDistinctCount,69,3121522,3166760,45239,45239
movie_keyword,id,int,EqualDistinctCount,70,3166761,3211999,45239,45239
movie_keyword,id,int,EqualDistinctCount,71,3212000,3257238,45239,45239
movie_keyword,id,int,EqualDistinctCount,72,3257239,3302477,45239,45239
movie_keyword,id,int,EqualDistinctCount,73,3302478,3347716,45239,45239
movie_keyword,id,int,EqualDistinctCount,74,3347717,3392955,45239,45239
movie_keyword,id,int,EqualDistinctCount,75,3392956,3438194,45239,45239
movie_keyword,id,int,EqualDistinctCount,76,3438195,3483433,45239,45239
movie_keyword,id,int,EqualDistinctCount,77,3483434,3528672,45239,45239
movie_keyword,id,int,EqualDistinctCount,78,3528673,3573911,45239,45239
movie_keyword,id,int,EqualDistinctCount,79,3573912,3619150,45239,45239
movie_keyword,id,int,EqualDistinctCount,80,3619151,3664389,45239,45239
movie_keyword,id,int,EqualDistinctCount,81,3664390,3709628,45239,45239
movie_keyword,id,int,EqualDistinctCount,82,3709629,3754867,45239,45239
movie_keyword,id,int,EqualDistinctCount,83,3754868,3800106,45239,45239
movie_keyword,id,int,EqualDistinctCount,84,3800107,3845345,45239,45239
movie_keyword,id,int,EqualDistinctCount,85,3845346,3890584,45239,45239
movie_keyword,id,int,EqualDistinctCount,86,3890585,3935823,45239,45239
movie_keyword,id,int,EqualDistinctCount,87,3935824,3981062,45239,45239
movie_keyword,id,int,EqualDistinctCount,88,3981063,4026301,45239,45239
movie_keyword,id,int,EqualDistinctCount,89,4026302,4071540,45239,45239
movie_keyword,id,int,EqualDistinctCount,90,4071541,4116779,45239,45239
movie_keyword,id,int,EqualDistinctCount,91,4116780,4162018,45239,45239
movie_keyword,id,int,EqualDistinctCount,92,4162019,4207257,45239,45239
movie_keyword,id,int,EqualDistinctCount,93,4207258,4252496,45239,45239
movie_keyword,id,int,EqualDistinctCount,94,4252497,4297735,45239,45239
movie_keyword,id,int,EqualDistinctCount,95,4297736,4342974,45239,45239
movie_keyword,id,int,EqualDistinctCount,96,4342975,4388213,45239,45239
movie_keyword,id,int,EqualDistinctCount,97,4388214,4433452,45239,45239
movie_keyword,id,int,EqualDistinctCount,98,4433453,4478691,45239,45239
movie_keyword,id,int,EqualDistinctCount,99,4478692,4523930,45239,45239
movie_keyword,movie_id,int,EqualDistinctCount,0,2,55541,28606,4768
movie_keyword,movie_id,int,EqualDistinctCount,1,55542,125887,30730,4768
movie_keyword,movie_id,int,EqualDistinctCount,2,125888,172036,29937,4768
movie_keyword,movie_id,int,EqualDistinctCount,3,172037,233550,28906,4768
movie_keyword,movie_id,int,EqualDistinctCount,4,233577,281697,27296,4768
movie_keyword,movie_id,int,EqualDistinctCount,5,281698,315493,31892,4768
movie_keyword,movie_id,int,EqualDistinctCount,6,315563,364927,29243,4768
movie_keyword,movie_id,int,EqualDistinctCount,7,364934,401646,27338,4768
movie_keyword,movie_id,int,EqualDistinctCount,8,401647,487915,24936,4768
movie_keyword,movie_id,int,EqualDistinctCount,9,487994,550484,28660,4768
movie_keyword,movie_id,int,EqualDistinctCount,10,550485,602668,23086,4768
movie_keyword,movie_id,int,EqualDistinctCount,11,602670,659122,31762,4768
movie_keyword,movie_id,int,EqualDistinctCount,12,659123,722898,27350,4768
movie_keyword,movie_id,int,EqualDistinctCount,13,722941,791787,22764,4768
movie_keyword,movie_id,int,EqualDistinctCount,14,791789,851935,32902,4768
movie_keyword,movie_id,int,EqualDistinctCount,15,851937,912668,36884,4768
movie_keyword,movie_id,int,EqualDistinctCount,16,912669,973178,29046,4768
movie_keyword,movie_id,int,EqualDistinctCount,17,973179,1048231,31472,4768
movie_keyword,movie_id,int,EqualDistinctCount,18,1048232,1112714,28653,4768
movie_keyword,movie_id,int,EqualDistinctCount,19,1112717,1170986,30836,4768
movie_keyword,movie_id,int,EqualDistinctCount,20,1170987,1220908,32070,4768
movie_keyword,movie_id,int,EqualDistinctCount,21,1221026,1282594,27845,4768
movie_keyword,movie_id,int,EqualDistinctCount,22,1282595,1335059,34975,4768
movie_keyword,movie_id,int,EqualDistinctCount,23,1335060,1393547,30164,4768
movie_keyword,movie_id,int,EqualDistinctCount,24,1393558,1444177,33298,4768
movie_keyword,movie_id,int,EqualDistinctCount,25,1444179,1489023,22602,4768
movie_keyword,movie_id,int,EqualDistinctCount,26,1489025,1541343,27172,4768
movie_keyword,movie_id,int,EqualDistinctCount,27,1541344,1597380,25887,4768
movie_keyword,movie_id,int,EqualDistinctCount,28,1597385,1638182,33031,4768
movie_keyword,movie_id,int,EqualDistinctCount,29,1638183,1651034,45078,4768
movie_keyword,movie_id,int,EqualDistinctCount,30,1651036,1666013,44998,4768
movie_keyword,movie_id,int,EqualDistinctCount,31,1666017,1678239,47416,4768
movie_keyword,movie_id,int,EqualDistinctCount,32,1678244,1689751,46160,4768
movie_keyword,movie_id,int,EqualDistinctCount,33,1689752,1702436,46423,4768
movie_keyword,movie_id,int,EqualDistinctCount,34,1702437,1714371,48322,4768
movie_keyword,movie_id,int,EqualDistinctCount,35,1714374,1726064,50449,4768
movie_keyword,movie_id,int,EqualDistinctCount,36,1726065,1734868,42791,4768
movie_keyword,movie_id,int,EqualDistinctCount,37,1734869,1744736,52899,4768
movie_keyword,movie_id,int,EqualDistinctCount,38,1744737,1755723,47226,4768
movie_keyword,movie_id,int,EqualDistinctCount,39,1755724,1767331,51698,4768
movie_keyword,movie_id,int,EqualDistinctCount,40,1767334,1779895,53320,4768
movie_keyword,movie_id,int,EqualDistinctCount,41,1779898,1792379,55148,4768
movie_keyword,movie_id,int,EqualDistinctCount,42,1792380,1804271,50603,4768
movie_keyword,movie_id,int,EqualDistinctCount,43,1804276,1817172,54221,4768
movie_keyword,movie_id,int,EqualDistinctCount,44,1817176,1832394,43333,4768
movie_keyword,movie_id,int,EqualDistinctCount,45,1832395,1844017,47910,4768
movie_keyword,movie_id,int,EqualDistinctCount,46,1844019,1857480,48543,4768
movie_keyword,movie_id,int,EqualDistinctCount,47,1857482,1873673,43385,4768
movie_keyword,movie_id,int,EqualDistinctCount,48,1873674,1886069,51080,4768
movie_keyword,movie_id,int,EqualDistinctCount,49,1886075,1898227,48357,4768
movie_keyword,movie_id,int,EqualDistinctCount,50,1898228,1909878,50344,4768
movie_keyword,movie_id,int,EqualDistinctCount,51,1909879,1921670,47938,4768
movie_keyword,movie_id,int,EqualDistinctCount,52,1921671,1934727,57280,4768
movie_keyword,movie_id,int,EqualDistinctCount,53,1934728,1946573,55094,4768
movie_keyword,movie_id,int,EqualDistinctCount,54,1946575,1958952,47139,4768
movie_keyword,movie_id,int,EqualDistinctCount,55,1958953,1970358,50598,4768
movie_keyword,movie_id,int,EqualDistinctCount,56,1970359,1985007,51602,4768
movie_keyword,movie_id,int,EqualDistinctCount,57,1985008,1997739,51470,4768
movie_keyword,movie_id,int,EqualDistinctCount,58,1997746,2010665,52688,4768
movie_keyword,movie_id,int,EqualDistinctCount,59,2010666,2024344,49639,4768
movie_keyword,movie_id,int,EqualDistinctCount,60,2024346,2039737,46825,4768
movie_keyword,movie_id,int,EqualDistinctCount,61,2039738,2055389,50493,4768
movie_keyword,movie_id,int,EqualDistinctCount,62,2055390,2069588,50960,4768
movie_keyword,movie_id,int,EqualDistinctCount,63,2069595,2082132,49437,4768
movie_keyword,movie_id,int,EqualDistinctCount,64,2082136,2095060,49890,4768
movie_keyword,movie_id,int,EqualDistinctCount,65,2095062,2108271,48393,4768
movie_keyword,movie_id,int,EqualDistinctCount,66,2108272,2121114,49179,4768
movie_keyword,movie_id,int,EqualDistinctCount,67,2121118,2133472,47661,4768
movie_keyword,movie_id,int,EqualDistinctCount,68,2133473,2146024,49704,4768
movie_keyword,movie_id,int,EqualDistinctCount,69,2146026,2158720,49179,4768
movie_keyword,movie_id,int,EqualDistinctCount,70,2158721,2172618,45505,4768
movie_keyword,movie_id,int,EqualDistinctCount,71,2172620,2185492,49381,4768
movie_keyword,movie_id,int,EqualDistinctCount,72,2185515,2199664,48305,4768
movie_keyword,movie_id,int,EqualDistinctCount,73,2199668,2211245,54376,4768
movie_keyword,movie_id,int,EqualDistinctCount,74,2211249,2223438,53048,4768
movie_keyword,movie_id,int,EqualDistinctCount,75,2223442,2236284,49083,4768
movie_keyword,movie_id,int,EqualDistinctCount,76,2236286,2248921,57560,4768
movie_keyword,movie_id,int,EqualDistinctCount,77,2248925,2262286,50107,4768
movie_keyword,movie_id,int,EqualDistinctCount,78,2262288,2275431,53445,4768
movie_keyword,movie_id,int,EqualDistinctCount,79,2275432,2285830,52119,4768
movie_keyword,movie_id,int,EqualDistinctCount,80,2285837,2297860,55436,4768
movie_keyword,movie_id,int,EqualDistinctCount,81,2297861,2309464,55113,4768
movie_keyword,movie_id,int,EqualDistinctCount,82,2309467,2320992,54360,4768
movie_keyword,movie_id,int,EqualDistinctCount,83,2320995,2332605,52295,4768
movie_keyword,movie_id,int,EqualDistinctCount,84,2332608,2343321,49487,4768
movie_keyword,movie_id,int,EqualDistinctCount,85,2343327,2353894,61021,4768
movie_keyword,movie_id,int,EqualDistinctCount,86,2353897,2365947,63971,4768
movie_keyword,movie_id,int,EqualDistinctCount,87,2365948,2377494,65377,4768
movie_keyword,movie_id,int,EqualDistinctCount,88,2377495,2389197,76947,4768
movie_keyword,movie_id,int,EqualDistinctCount,89,2389198,2400824,62380,4768
movie_keyword,movie_id,int,EqualDistinctCount,90,2400826,2412472,67936,4768
movie_keyword,movie_id,int,EqualDistinctCount,91,2412473,2424352,65720,4768
movie_keyword,movie_id,int,EqualDistinctCount,92,2424356,2435992,60687,4768
movie_keyword,movie_id,int,EqualDistinctCount,93,2435993,2448070,51992,4768
movie_keyword,movie_id,int,EqualDistinctCount,94,2448073,2460400,46763,4767
movie_keyword,movie_id,int,EqualDistinctCount,95,2460402,2474614,50617,4767
movie_keyword,movie_id,int,EqualDistinctCount,96,2474627,2488636,45869,4767
movie_keyword,movie_id,int,EqualDistinctCount,97,2488640,2499949,47550,4767
movie_keyword,movie_id,int,EqualDistinctCount,98,2499953,2512305,55676,4767
movie_keyword,movie_id,int,EqualDistinctCount,99,2512307,2525971,47588,4767
movie_keyword,keyword_id,int,EqualDistinctCount,0,1,1342,1.1544e+06,1342
movie_keyword,keyword_id,int,EqualDistinctCount,1,1343,2684,552167,1342
movie_keyword,keyword_id,int,EqualDistinctCount,2,2685,4026,438358,1342
movie_keyword,keyword_id,int,EqualDistinctCount,3,4027,5368,224607,1342
movie_keyword,keyword_id,int,EqualDistinctCount,4,5369,6710,209890,1342
movie_keyword,keyword_id,int,EqualDistinctCount,5,6711,8052,202100,1342
movie_keyword,keyword_id,int,EqualDistinctCount,6,8053,9394,129049,1342
movie_keyword,keyword_id,int,EqualDistinctCount,7,9395,10736,104653,1342
movie_keyword,keyword_id,int,EqualDistinctCount,8,10737,12078,124313,1342
movie_keyword,keyword_id,int,EqualDistinctCount,9,12079,13420,74394,1342
movie_keyword,keyword_id,int,EqualDistinctCount,10,13421,14762,80897,1342
movie_keyword,keyword_id,int,EqualDistinctCount,11,14763,16104,65182,1342
movie_keyword,keyword_id,int,EqualDistinctCount,12,16105,17446,138051,1342
movie_keyword,keyword_id,int,EqualDistinctCount,13,17447,18788,41465,1342
movie_keyword,keyword_id,int,EqualDistinctCount,14,18789,20130,42381,1342
movie_keyword,keyword_id,int,EqualDistinctCount,15,20131,21472,86534,1342
movie_keyword,keyword_id,int,EqualDistinctCount,16,21473,22814,45604,1342
movie_keyword,keyword_id,int,EqualDistinctCount,17,22815,24156,29411,1342
movie_keyword,keyword_id,int,EqualDistinctCount,18,24157,25498,42077,1342
movie_keyword,keyword_id,int,EqualDistinctCount,19,25499,26840,35957,1342
movie_keyword,keyword_id,int,EqualDistinctCount,20,26841,28182,36685,1342
movie_keyword,keyword_id,int,EqualDistinctCount,21,28183,29524,47977,1342
movie_keyword,keyword_id,int,EqualDistinctCount,22,29525,30866,22047,1342
movie_keyword,keyword_id,int,EqualDistinctCount,23,30867,32208,25893,1342
movie_keyword,keyword_id,int,EqualDistinctCount,24,32209,33550,20929,1342
movie_keyword,keyword_id,int,EqualDistinctCount,25,33551,34892,30232,1342
movie_keyword,keyword_id,int,EqualDistinctCount,26,34893,36234,21023,1342
movie_keyword,keyword_id,int,EqualDistinctCount,27,36235,37576,22725,1342
movie_keyword,keyword_id,int,EqualDistinctCount,28,37577,38918,19517,1342
movie_keyword,keyword_id,int,EqualDistinctCount,29,38919,40260,18957,1342
movie_keyword,keyword_id,int,EqualDistinctCount,30,40261,41602,17801,1342
movie_keyword,keyword_id,int,EqualDistinctCount,31,41603,42944,13926,1342
movie_keyword,keyword_id,int,EqualDistinctCount,32,42945,44286,16314,1342
movie_keyword,keyword_id,int,EqualDistinctCount,33,44287,45628,18112,1342
movie_keyword,keyword_id,int,EqualDistinctCount,34,45629,46970,14841,1342
movie_keyword,keyword_id,int,EqualDistinctCount,35,46971,48312,11196,1342
movie_keyword,keyword_id,int,EqualDistinctCount,36,48313,49654,11407,1342
movie_keyword,keyword_id,int,EqualDistinctCount,37,49655,50996,12525,1342
movie_keyword,keyword_id,int,EqualDistinctCount,38,50997,52338,8534,1342
movie_keyword,keyword_id,int,EqualDistinctCount,39,52339,53680,9436,1342
movie_keyword,keyword_id,int,EqualDistinctCount,40,53681,55022,9181,1342
movie_keyword,keyword_id,int,EqualDistinctCount,41,55023,56364,8897,1342
movie_keyword,keyword_id,int,EqualDistinctCount,42,56365,57706,9372,1342
movie_keyword,keyword_id,int,EqualDistinctCount,43,57707,59048,10105,1342
movie_keyword,keyword_id,int,EqualDistinctCount,44,59049,60390,14360,1342
movie_keyword,keyword_id,int,EqualDistinctCount,45,60391,61732,9643,1342
movie_keyword,keyword_id,int,EqualDistinctCount,46,61733,63074,9200,1342
movie_keyword,keyword_id,int,EqualDistinctCount,47,63075,64416,9983,1342
movie_keyword,keyword_id,int,EqualDistinctCount,48,64417,65758,7264,1342
movie_keyword,keyword_id,int,EqualDistinctCount,49,65759,67100,6868,1342
movie_keyword,keyword_id,int,EqualDistinctCount,50,67101,68442,6430,1342
movie_keyword,keyword_id,int,EqualDistinctCount,51,68443,69784,6052,1342
movie_keyword,keyword_id,int,EqualDistinctCount,52,69785,71126,5909,1342
movie_keyword,keyword_id,int,EqualDistinctCount,53,71127,72468,23955,1342
movie_keyword,keyword_id,int,EqualDistinctCount,54,72469,73810,14113,1342
movie_keyword,keyword_id,int,EqualDistinctCount,55,73811,75152,11993,1342
movie_keyword,keyword_id,int,EqualDistinctCount,56,75153,76494,9547,1342
movie_keyword,keyword_id,int,EqualDistinctCount,57,76495,77836,8527,1342
movie_keyword,keyword_id,int,EqualDistinctCount,58,77837,79178,6404,1342
movie_keyword,keyword_id,int,EqualDistinctCount,59,79179,80520,6315,1342
movie_keyword,keyword_id,int,EqualDistinctCount,60,80521,81862,6455,1342
movie_keyword,keyword_id,int,EqualDistinctCount,61,81863,83204,5211,1342
movie_keyword,keyword_id,int,EqualDistinctCount,62,83205,84546,5159,1342
movie_keyword,keyword_id,int,EqualDistinctCount,63,84547,85888,4861,1342
movie_keyword,keyword_id,int,EqualDistinctCount,64,85889,87230,4648,1342
movie_keyword,keyword_id,int,EqualDistinctCount,65,87231,88572,4364,1342
movie_keyword,keyword_id,int,EqualDistinctCount,66,88573,89914,4025,1342
movie_keyword,keyword_id,int,EqualDistinctCount,67,89915,91256,3648,1342
movie_keyword,keyword_id,int,EqualDistinctCount,68,91257,92598,3658,1342
movie_keyword,keyword_id,int,EqualDistinctCount,69,92599,93940,3193,1342
movie_keyword,keyword_id,int,EqualDistinctCount,70,93941,95281,3257,1341
movie_keyword,keyword_id,int,EqualDistinctCount,71,95282,96622,3264,1341
movie_keyword,keyword_id,int,EqualDistinctCount,72,96623,97963,2957,1341
movie_keyword,keyword_id,int,EqualDistinctCount,73,97964,99304,3041,1341
movie_keyword,keyword_id,int,EqualDistinctCount,74,99305,100645,2810,1341
movie_keyword,keyword_id,int,EqualDistinctCount,75,100646,101986,2576,1341
movie_keyword,keyword_id,int,EqualDistinctCount,76,101987,103327,2603,1341
movie_keyword,keyword_id,int,EqualDistinctCount,77,103328,104668,2619,1341
movie_keyword,keyword_id,int,EqualDistinctCount,78,104669,106009,2364,1341
movie_keyword,keyword_id,int,EqualDistinctCount,79,106010,107350,2297,1341
movie_keyword,keyword_id,int,EqualDistinctCount,80,107351,108691,2303,1341
movie_keyword,keyword_id,int,EqualDistinctCount,81,108692,110032,2165,1341
movie_keyword,keyword_id,int,EqualDistinctCount,82,110033,111373,2101,1341
movie_keyword,keyword_id,int,EqualDistinctCount,83,111374,112714,2079,1341
movie_keyword,keyword_id,int,EqualDistinctCount,84,112715,114055,2057,1341
movie_keyword,keyword_id,int,EqualDistinctCount,85,114056,115396,1875,1341
movie_keyword,keyword_id,int,EqualDistinctCount,86,115397,116737,1831,1341
movie_keyword,keyword_id,int,EqualDistinctCount,87,116738,118078,1860,1341
movie_keyword,keyword_id,int,EqualDistinctCount,88,118079,119419,1763,1341
movie_keyword,keyword_id,int,EqualDistinctCount,89,119420,120760,1740,1341
movie_keyword,keyword_id,int,EqualDistinctCount,90,120761,122101,1747,1341
movie_keyword,keyword_id,int,EqualDistinctCount,91,122102,123442,1687,1341
movie_keyword,keyword_id,int,EqualDistinctCount,92,123443,124783,1673,1341
movie_keyword,keyword_id,int,EqualDistinctCount,93,124784,126124,1545,1341
movie_keyword,keyword_id,int,EqualDistinctCount,94,126125,127465,1534,1341
movie_keyword,keyword_id,int,EqualDistinctCount,95,127466,128806,1500,1341
movie_keyword,keyword_id,int,EqualDistinctCount,96,128807,130147,1480,1341
movie_keyword,keyword_id,int,EqualDistinctCount,97,130148,131488,1488,1341
movie_keyword,keyword_id,int,EqualDistinctCount,98,131489,132829,1449,1341
movie_keyword,keyword_id,int,EqualDistinctCount,99,132830,134170,1362,1341
movie_link,id,int,EqualDistinctCount,0,1,2143,2143,2143
movie_link,id,int,EqualDistinctCount,1,2144,4286,2143,2143
movie_link,id,int,EqualDistinctCount,2,4287,6429,2143,2143
movie_link,id,int,EqualDistinctCount,3,6430,8572,2143,2143
movie_link,id,int,EqualDistinctCount,4,8573,10715,2143,2143
movie_link,id,int,EqualDistinctCount,5,10716,12858,2143,2143
movie_link,id,int,EqualDistinctCount,6,12859,15001,2143,2143
movie_link,id,int,EqualDistinctCount,7,15002,17144,2143,2143
movie_link,id,int,EqualDistinctCount,8,17145,19287,2143,2143
movie_link,id,int,EqualDistinctCount,9,19288,21429,2142,2142
movie_link,id,int,EqualDistinctCount,10,21430,23571,2142,2142
movie_link,id,int,EqualDistinctCount,11,23572,25713,2142,2142
movie_link,id,int,EqualDistinctCount,12,25714,27855,2142,2142
movie_link,id,int,EqualDistinctCount,13,27856,29997,2142,2142
movie_link,movie_id,int,EqualDistinctCount,0,2,11018,2678,458
movie_link,movie_id,int,EqualDistinctCount,1,11020,17616,1850,458
movie_link,movie_id,int,EqualDistinctCount,2,17619,34250,1475,458
movie_link,movie_id,int,EqualDistinctCount,3,34255,52869,1643,458
movie_link,movie_id,int,EqualDistinctCount,4,52881,71429,2230,458
movie_link,movie_id,int,EqualDistinctCount,5,71430,77183,2421,458
movie_link,movie_id,int,EqualDistinctCount,6,77185,85437,1862,458
movie_link,movie_id,int,EqualDistinctCount,7,85441,100337,1419,458
movie_link,movie_id,int,EqualDistinctCount,8,100338,110939,2389,458
movie_link,movie_id,int,EqualDistinctCount,9,110940,122695,2604,458
movie_link,movie_id,int,EqualDistinctCount,10,122696,132947,2232,458
movie_link,movie_id,int,EqualDistinctCount,11,133185,140768,2923,458
movie_link,movie_id,int,EqualDistinctCount,12,140769,149627,1835,458
movie_link,movie_id,int,EqualDistinctCount,13,149628,186175,2436,457
movie_link,linked_movie_id,int,EqualDistinctCount,0,284,133357,2015,1155
movie_link,linked_movie_id,int,EqualDistinctCount,1,133369,344401,2897,1155
movie_link,linked_movie_id,int,EqualDistinctCount,2,344482,672304,1941,1155
movie_link,linked_movie_id,int,EqualDistinctCount,3,672306,979104,2002,1155
movie_link,linked_movie_id,int,EqualDistinctCount,4,979776,1235662,1952,1155
movie_link,linked_movie_id,int,EqualDistinctCount,5,1236052,1420132,1910,1155
movie_link,linked_movie_id,int,EqualDistinctCount,6,1420148,1608564,1774,1155
movie_link,linked_movie_id,int,EqualDistinctCount,7,1609199,1717233,2250,1155
movie_link,linked_movie_id,int,EqualDistinctCount,8,1717234,1845429,2168,1155
movie_link,linked_movie_id,int,EqualDistinctCount,9,1845441,2001041,2282,1155
movie_link,linked_movie_id,int,EqualDistinctCount,10,2001114,2176747,1944,1155
movie_link,linked_movie_id,int,EqualDistinctCount,11,2176984,2320737,2509,1155
movie_link,linked_movie_id,int,EqualDistinctCount,12,2320738,2401232,2159,1155
movie_link,linked_movie_id,int,EqualDistinctCount,13,2401447,2524994,2194,1154
movie_link,link_type_id,int,EqualDistinctCount,0,1,2,2315,2
movie_link,link_type_id,int,EqualDistinctCount,1,3,4,406,2
movie_link,link_type_id,int,EqualDistinctCount,2,5,5,8593,1
movie_link,link_type_id,int,EqualDistinctCount,3,6,6,5503,1
movie_link,link_type_id,int,EqualDistinctCount,4,7,7,625,1
movie_link,link_type_id,int,EqualDistinctCount,5,8,8,781,1
movie_link,link_type_id,int,EqualDistinctCount,6,9,9,5186,1
movie_link,link_type_id,int,EqualDistinctCount,7,10,10,2223,1
movie_link,link_type_id,int,EqualDistinctCount,8,11,11,204,1
movie_link,link_type_id,int,EqualDistinctCount,9,12,12,247,1
movie_link,link_type_id,int,EqualDistinctCount,10,13,13,3341,1
movie_link,link_type_id,int,EqualDistinctCount,11,15,15,211,1
movie_link,link_type_id,int,EqualDistinctCount,12,16,16,278,1
movie_link,link_type_id,int,EqualDistinctCount,13,17,17,84,1
movie_companies,id,int,EqualDistinctCount,0,1,26092,26092,26092
movie_companies,id,int,EqualDistinctCount,1,26093,52184,26092,26092
movie_companies,id,int,EqualDistinctCount,2,52185,78276,26092,26092
movie_companies,id,int,EqualDistinctCount,3,78277,104368,26092,26092
movie_companies,id,int,EqualDistinctCount,4,104369,130460,26092,26092
movie_companies,id,int,EqualDistinctCount,5,130461,156552,26092,26092
movie_companies,id,int,EqualDistinctCount,6,156553,182644,26092,26092
movie_companies,id,int,EqualDistinctCount,7,182645,208736,26092,26092
movie_companies,id,int,EqualDistinctCount,8,208737,234828,26092,26092
