benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output
JoinOrder,EquiHeightHistogram,13b,2,JoinHashLeft,234997,110,234997.000000,98.448151
JoinOrder,EquiHeightHistogram,13b,3,JoinHashLeft,2609129,313,2609129.000000,418.596039
JoinOrder,EquiHeightHistogram,13b,4,JoinHashLeft,1380035,459925,1380035.000000,12212.704102
JoinOrder,EquiHeightHistogram,13b,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiHeightHistogram,13b,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,13b,7,JoinHashLeft,2528312,459925,2528312.000000,12212.708008
JoinOrder,EquiHeightHistogram,13b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiHeightHistogram,13c,0,JoinHashLeft,14835720,142,14835720.000000,492.215454
JoinOrder,EquiHeightHistogram,13c,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,13c,2,JoinHashLeft,234997,32,234997.000000,158.530533
JoinOrder,EquiHeightHistogram,13c,3,JoinHashLeft,2609129,95,2609129.000000,684.883118
JoinOrder,EquiHeightHistogram,13c,4,JoinHashLeft,1380035,459925,1380035.000000,12212.704102
JoinOrder,EquiHeightHistogram,13c,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiHeightHistogram,13c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,13c,7,JoinHashLeft,2200637,356442,1545287.000000,12212.708008
JoinOrder,EquiHeightHistogram,13c,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiHeightHistogram,13d,0,JoinHashLeft,14835720,2345470,14835720.000000,3008.386719
JoinOrder,EquiHeightHistogram,13d,1,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,13d,2,JoinHashLeft,234997,93495,234997.000000,948.479187
JoinOrder,EquiHeightHistogram,13d,3,JoinHashLeft,2609129,773084,2609129.000000,4185.955078
JoinOrder,EquiHeightHistogram,13d,4,JoinHashLeft,1380035,459925,1380035.000000,12212.704102
JoinOrder,EquiHeightHistogram,13d,5,TableScan,4,1,4.000000,1.000000
JoinOrder,EquiHeightHistogram,13d,6,JoinHashLeft,2528312,459925,2528312.000000,12212.708008
JoinOrder,EquiHeightHistogram,13d,7,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiHeightHistogram,13d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14a,0,JoinHashLeft,7,6,7.000000,0.039852
JoinOrder,EquiHeightHistogram,14a,1,JoinHashLeft,1380035,2114,1380035.000000,4.647369
JoinOrder,EquiHeightHistogram,14a,2,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14a,3,JoinHashLeft,2528312,17025,2528312.000000,10.000005
JoinOrder,EquiHeightHistogram,14a,4,JoinHashLeft,4523930,37091,4523930.000000,134.871765
JoinOrder,EquiHeightHistogram,14a,5,JoinHashLeft,14835720,1282600,14835720.000000,1335.608887
JoinOrder,EquiHeightHistogram,14a,6,TableScan,134170,3,134170.000000,4.000000
JoinOrder,EquiHeightHistogram,14a,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14b,0,JoinHashLeft,113,1,113.000000,0.054483
JoinOrder,EquiHeightHistogram,14b,1,JoinHashLeft,14835720,11,14835720.000000,0.071444
JoinOrder,EquiHeightHistogram,14b,2,JoinHashLeft,4523930,19528,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,14b,3,JoinHashLeft,1380035,9,1380035.000000,0.229353
JoinOrder,EquiHeightHistogram,14b,4,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14b,5,TableScan,134170,0,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,14b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,14b,7,JoinHashLeft,2528312,19512,2528312.000000,33.717945
JoinOrder,EquiHeightHistogram,14b,8,TableScan,7,1,7.000000,1.000000
JoinOrder,EquiHeightHistogram,14c,0,JoinHashLeft,7,6,7.000000,0.103084
JoinOrder,EquiHeightHistogram,14c,1,JoinHashLeft,2528312,14568,2528312.000000,0.257339
JoinOrder,EquiHeightHistogram,14c,2,JoinHashLeft,4523930,37091,4523930.000000,134.871765
JoinOrder,EquiHeightHistogram,14c,3,JoinHashLeft,1380035,44509,1380035.000000,30.000048
JoinOrder,EquiHeightHistogram,14c,4,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,14c,5,JoinHashLeft,14835720,1282600,14835720.000000,1335.608887
JoinOrder,EquiHeightHistogram,14c,6,TableScan,134170,3,134170.000000,4.000000
JoinOrder,EquiHeightHistogram,14c,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,15a,0,JoinHashLeft,134170,175,134170.000000,59.715508
JoinOrder,EquiHeightHistogram,15a,1,JoinHashRight,4,57,4.000000,7.954745
JoinOrder,EquiHeightHistogram,15a,2,JoinHashLeft,4523930,182,4523930.000000,76.359642
JoinOrder,EquiHeightHistogram,15a,3,JoinHashLeft,234997,33,234997.000000,14.250765
JoinOrder,EquiHeightHistogram,15a,4,JoinHashLeft,2609129,221,2609129.000000,1425.076782
JoinOrder,EquiHeightHistogram,15a,5,JoinHashLeft,361472,111,361472.000000,1825.077881
JoinOrder,EquiHeightHistogram,15a,6,JoinHashLeft,2528312,1755,2528312.000000,1075.114014
JoinOrder,EquiHeightHistogram,15a,7,JoinHashLeft,12148785,3036719,12148785.000000,107511.398438
JoinOrder,EquiHeightHistogram,15a,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,15b,0,JoinHashLeft,134170,36,134170.000000,1.022348
JoinOrder,EquiHeightHistogram,15b,1,JoinHashRight,4,3,4.000000,0.166431
JoinOrder,EquiHeightHistogram,15b,2,JoinHashLeft,4523930,37,4523930.000000,1.022348
JoinOrder,EquiHeightHistogram,15b,3,JoinHashLeft,361472,111,361472.000000,1825.077881
JoinOrder,EquiHeightHistogram,15b,4,JoinHashLeft,2609129,1458,2609129.000000,11.102856
JoinOrder,EquiHeightHistogram,15b,5,JoinHashLeft,2528312,1755,2528312.000000,1075.114014
JoinOrder,EquiHeightHistogram,15b,6,JoinHashLeft,12148785,3036719,12148785.000000,107511.398438
JoinOrder,EquiHeightHistogram,15b,7,TableScan,234997,1,234997.000000,1.020851
JoinOrder,EquiHeightHistogram,15b,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,15c,0,JoinHashLeft,134170,614,134170.000000,4941.690430
JoinOrder,EquiHeightHistogram,15c,1,JoinHashRight,4,284,4.000000,776.982544
JoinOrder,EquiHeightHistogram,15c,2,JoinHashLeft,4523930,694,4523930.000000,5429.887695
JoinOrder,EquiHeightHistogram,15c,3,JoinHashLeft,234997,172,234997.000000,1311.224854
JoinOrder,EquiHeightHistogram,15c,4,JoinHashLeft,2609129,242,2609129.000000,1405.216797
JoinOrder,EquiHeightHistogram,15c,5,JoinHashLeft,361472,115,361472.000000,983.313049
JoinOrder,EquiHeightHistogram,15c,6,JoinHashLeft,2528312,1767,2528312.000000,837.332092
JoinOrder,EquiHeightHistogram,15c,7,JoinHashLeft,12148785,3036719,9461850.000000,83733.195312
JoinOrder,EquiHeightHistogram,15c,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,15d,0,JoinHashRight,4,875,4.000000,24075.429688
JoinOrder,EquiHeightHistogram,15d,1,JoinHashRight,134170,2229,134170.000000,85137.875000
JoinOrder,EquiHeightHistogram,15d,2,JoinHashLeft,4523930,2229,4523930.000000,85138.062500
JoinOrder,EquiHeightHistogram,15d,3,JoinHashLeft,2609129,1225,2609129.000000,22033.109375
JoinOrder,EquiHeightHistogram,15d,4,TableScan,234997,84843,234997.000000,84843.000000
JoinOrder,EquiHeightHistogram,15d,5,JoinHashLeft,361472,557,361472.000000,22287.279297
JoinOrder,EquiHeightHistogram,15d,6,JoinHashLeft,2528312,10581,2528312.000000,13128.953125
JoinOrder,EquiHeightHistogram,15d,7,JoinHashLeft,14835720,3036719,14835720.000000,131289.546875
JoinOrder,EquiHeightHistogram,15d,8,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,16a,0,JoinHashLeft,2528312,23622,2528312.000000,33.711288
JoinOrder,EquiHeightHistogram,16a,1,JoinHashLeft,4167491,118594,4167491.000000,542.136719
JoinOrder,EquiHeightHistogram,16a,2,JoinHashLeft,234997,26991,234997.000000,81.730064
JoinOrder,EquiHeightHistogram,16a,3,JoinHashLeft,2609129,146204,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,16a,4,JoinHashLeft,901343,286992,901343.000000,842.040771
JoinOrder,EquiHeightHistogram,16a,5,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,16a,6,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,16a,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,16b,0,JoinHashLeft,2528312,23622,2528312.000000,33.711288
JoinOrder,EquiHeightHistogram,16b,1,JoinHashLeft,4167491,118594,4167491.000000,542.136719
JoinOrder,EquiHeightHistogram,16b,2,JoinHashLeft,234997,26991,234997.000000,81.730064
JoinOrder,EquiHeightHistogram,16b,3,JoinHashLeft,2609129,146204,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,16b,4,JoinHashLeft,901343,286992,901343.000000,842.040771
JoinOrder,EquiHeightHistogram,16b,5,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,16b,6,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,16b,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,16c,0,JoinHashLeft,2528312,23622,2528312.000000,33.711288
JoinOrder,EquiHeightHistogram,16c,1,JoinHashLeft,4167491,118594,4167491.000000,542.136719
JoinOrder,EquiHeightHistogram,16c,2,JoinHashLeft,234997,26991,234997.000000,81.730064
JoinOrder,EquiHeightHistogram,16c,3,JoinHashLeft,2609129,146204,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,16c,4,JoinHashLeft,901343,286992,901343.000000,842.040771
JoinOrder,EquiHeightHistogram,16c,5,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,16c,6,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,16c,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,16d,0,JoinHashLeft,2528312,23622,2528312.000000,33.711288
JoinOrder,EquiHeightHistogram,16d,1,JoinHashLeft,4167491,118594,4167491.000000,542.136719
JoinOrder,EquiHeightHistogram,16d,2,JoinHashLeft,234997,26991,234997.000000,81.730064
JoinOrder,EquiHeightHistogram,16d,3,JoinHashLeft,2609129,146204,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,16d,4,JoinHashLeft,901343,286992,901343.000000,842.040771
JoinOrder,EquiHeightHistogram,16d,5,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,16d,6,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,16d,7,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17a,0,JoinHashLeft,234997,23499,234997.000000,81.730064
JoinOrder,EquiHeightHistogram,17a,1,JoinHashLeft,2609129,117207,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,17a,2,JoinHashLeft,2528312,40811,2528312.000000,33.717907
JoinOrder,EquiHeightHistogram,17a,3,JoinHashLeft,1218416,113593,1218416.000000,542.201599
JoinOrder,EquiHeightHistogram,17a,4,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,17a,5,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,17a,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17b,0,JoinHashLeft,234997,9612,234997.000000,10.297319
JoinOrder,EquiHeightHistogram,17b,1,JoinHashLeft,2528312,4495,2528312.000000,4.395744
JoinOrder,EquiHeightHistogram,17b,2,JoinHashLeft,2609129,146204,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,17b,3,JoinHashLeft,3774281,400862,3774281.000000,542.201599
JoinOrder,EquiHeightHistogram,17b,4,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,17b,5,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,17b,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17c,0,JoinHashLeft,234997,963,234997.000000,7.065869
JoinOrder,EquiHeightHistogram,17c,1,JoinHashLeft,2528312,184,2528312.000000,3.016296
JoinOrder,EquiHeightHistogram,17c,2,JoinHashLeft,2609129,146204,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,17c,3,JoinHashLeft,3774281,400862,3774281.000000,542.201599
JoinOrder,EquiHeightHistogram,17c,4,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,17c,5,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,17c,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17d,0,JoinHashLeft,234997,3792,234997.000000,81.730064
JoinOrder,EquiHeightHistogram,17d,1,JoinHashLeft,2609129,9853,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,17d,2,JoinHashLeft,2528312,40811,2528312.000000,33.717907
JoinOrder,EquiHeightHistogram,17d,3,JoinHashLeft,4167491,446684,4167491.000000,542.201599
JoinOrder,EquiHeightHistogram,17d,4,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,17d,5,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,17d,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17e,0,JoinHashLeft,2528312,24307,2528312.000000,29.939495
JoinOrder,EquiHeightHistogram,17e,1,JoinHashLeft,4167491,322169,4167491.000000,474.261047
JoinOrder,EquiHeightHistogram,17e,2,JoinHashLeft,36244344,747526,36244344.000000,482.817719
JoinOrder,EquiHeightHistogram,17e,3,JoinHashLeft,2609129,148487,2609129.000000,83.378548
JoinOrder,EquiHeightHistogram,17e,4,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,17e,5,JoinHashLeft,234997,28056,234997.000000,81.730103
JoinOrder,EquiHeightHistogram,17e,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,17f,0,JoinHashLeft,234997,25024,234997.000000,81.730064
JoinOrder,EquiHeightHistogram,17f,1,JoinHashLeft,2609129,126895,2609129.000000,83.378494
JoinOrder,EquiHeightHistogram,17f,2,JoinHashLeft,2528312,40811,2528312.000000,33.717907
JoinOrder,EquiHeightHistogram,17f,3,JoinHashLeft,4167491,446684,4167491.000000,542.201599
JoinOrder,EquiHeightHistogram,17f,4,JoinHashLeft,36244344,1037924,36244344.000000,542.201477
JoinOrder,EquiHeightHistogram,17f,5,JoinHashLeft,4523930,41840,4523930.000000,33.717941
JoinOrder,EquiHeightHistogram,17f,6,TableScan,134170,1,134170.000000,1.000000
JoinOrder,EquiHeightHistogram,18a,0,JoinHashLeft,2528312,40376,2528312.000000,383.349823
JoinOrder,EquiHeightHistogram,18a,1,JoinHashLeft,3184466,52515,3184466.000000,162.718277
JoinOrder,EquiHeightHistogram,18a,2,JoinHashLeft,1380035,459925,1380035.000000,12212.704102
JoinOrder,EquiHeightHistogram,18a,3,JoinHashLeft,36244344,1827198,36244344.000000,14076.668945
JoinOrder,EquiHeightHistogram,18a,4,JoinHashLeft,14835720,6930334,14835720.000000,98751.625000
JoinOrder,EquiHeightHistogram,18a,5,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,18a,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,18b,0,JoinHashLeft,2463581,108,2463581.000000,0.039708
JoinOrder,EquiHeightHistogram,18b,1,JoinHashLeft,36244344,11175,36244344.000000,0.041730
JoinOrder,EquiHeightHistogram,18b,2,JoinHashLeft,113,3,113.000000,0.002623
JoinOrder,EquiHeightHistogram,18b,3,JoinHashLeft,1380035,29502,1380035.000000,0.052043
JoinOrder,EquiHeightHistogram,18b,4,JoinHashLeft,2528312,63848,2528312.000000,0.055940
JoinOrder,EquiHeightHistogram,18b,5,TableScan,14835720,42246,14835720.000000,2.073083
JoinOrder,EquiHeightHistogram,18b,6,TableScan,14835720,30801,14835720.000000,5.723429
JoinOrder,EquiHeightHistogram,18b,7,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,18c,0,JoinHashLeft,2528312,26650,2528312.000000,0.026567
JoinOrder,EquiHeightHistogram,18c,1,JoinHashLeft,3184466,23363,3184466.000000,0.410251
JoinOrder,EquiHeightHistogram,18c,2,JoinHashLeft,36244344,2764032,36244344.000000,0.422610
JoinOrder,EquiHeightHistogram,18c,3,JoinHashLeft,1380035,226638,1380035.000000,0.095553
JoinOrder,EquiHeightHistogram,18c,4,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,18c,5,TableScan,14835720,30801,14835720.000000,5.723429
JoinOrder,EquiHeightHistogram,18c,6,TableScan,113,1,113.000000,1.000000
JoinOrder,EquiHeightHistogram,18c,7,TableScan,14835720,34691,14835720.000000,2.751702
JoinOrder,EquiHeightHistogram,18c,8,TableScan,14835720,47569,14835720.000000,15.315166
JoinOrder,EquiHeightHistogram,18c,9,TableScan,14835720,21464,14835720.000000,2.267960
JoinOrder,EquiHeightHistogram,18c,10,TableScan,14835720,12200,14835720.000000,3.668406
JoinOrder,EquiHeightHistogram,18c,11,TableScan,14835720,42246,14835720.000000,2.073083
JoinOrder,EquiHeightHistogram,19a,0,JoinHashLeft,901343,3261,901343.000000,9.099936
JoinOrder,EquiHeightHistogram,19a,1,JoinHashLeft,3140339,5758,3140339.000000,5.859572
JoinOrder,EquiHeightHistogram,19a,2,JoinHashLeft,2463581,3600,2463581.000000,5.859571
JoinOrder,EquiHeightHistogram,19a,3,JoinHashLeft,36244344,1848301,36244344.000000,7581.731934
JoinOrder,EquiHeightHistogram,19a,4,TableScan,12,1,12.000000,1.000000
JoinOrder,EquiHeightHistogram,19a,5,JoinHashLeft,234997,11536,234997.000000,1231.128662
JoinOrder,EquiHeightHistogram,19a,6,JoinHashLeft,2528312,388902,2528312.000000,9649.217773
JoinOrder,EquiHeightHistogram,19a,7,JoinHashLeft,2609129,310194,2609129.000000,5322.471680
